satisfaction	marital	income	age	religious	onlyMyReligion	religionRules	armyRules	continent	region
10	1	2	75	1	4	3	4	Asia	702
8	1	6	64	1	4	4	4	Asia	702
6	5	3	64	1	4	1	1	Asia	702
7	6	8	26	1	3	2	2	Asia	702
8	1	7	42	2	2	2	1	Asia	702
8	1	6	75	-1	3	3	1	Asia	702
8	1	7	41	1	3	2	2	Asia	702
8	1	4	28	-1	2	2	1	Asia	702
9	3	6	72	1	2	2	2	Asia	702
7	3	6	45	1	2	2	2	Asia	702
8	6	7	21	2	3	2	2	Asia	702
9	6	6	30	2	2	2	1	Asia	702
8	1	6	37	2	4	2	3	Asia	702
8	1	7	69	2	3	3	4	Asia	702
7	1	3	53	1	4	2	3	Asia	702
10	6	7	28	2	4	3	3	Asia	702
8	6	4	28	-1	2	2	3	Asia	702
6	1	6	71	1	4	2	4	Asia	702
8	6	4	27	2	4	4	4	Asia	702
9	6	2	69	1	3	3	3	Asia	702
10	5	4	76	1	3	3	3	Asia	702
6	1	2	34	1	4	4	3	Asia	702
7	1	5	37	2	3	2	3	Asia	702
8	5	3	73	2	3	2	2	Asia	702
6	1	5	63	1	3	3	3	Asia	702
6	1	5	59	1	4	2	2	Asia	702
8	1	5	41	1	3	2	4	Asia	702
7	1	4	33	2	3	3	3	Asia	702
6	1	6	49	1	3	2	3	Asia	702
6	6	5	20	1	3	2	3	Asia	702
7	1	5	56	1	4	3	3	Asia	702
7	1	3	49	1	3	2	4	Asia	702
9	6	3	21	2	4	4	3	Asia	702
8	6	5	23	-1	3	2	3	Asia	702
6	1	5	60	1	3	2	3	Asia	702
7	6	6	61	1	2	2	4	Asia	702
5	6	3	62	1	-1	2	3	Asia	702
7	1	5	69	2	3	2	3	Asia	702
7	1	4	57	2	3	3	3	Asia	702
6	1	4	64	1	3	3	3	Asia	702
6	6	6	22	2	4	4	3	Asia	702
3	1	6	73	2	4	4	3	Asia	702
4	1	4	50	-1	3	3	3	Asia	702
8	6	5	21	-1	-1	-1	3	Asia	702
3	1	6	42	1	3	1	3	Asia	702
7	6	3	22	2	-1	-1	3	Asia	702
4	6	2	69	2	3	2	3	Asia	702
7	1	6	52	1	3	2	3	Asia	702
8	6	4	19	2	-1	-1	1	Asia	702
7	6	5	44	1	3	2	4	Asia	702
7	1	5	52	2	3	3	3	Asia	702
7	1	3	84	2	3	3	3	Asia	702
7	6	3	55	1	3	2	3	Asia	702
6	6	3	75	1	4	1	4	Asia	702
8	1	3	34	1	3	2	4	Asia	702
5	1	3	29	2	-1	-1	3	Asia	702
6	1	4	63	2	3	3	3	Asia	702
5	1	4	61	1	3	2	3	Asia	702
7	6	5	22	1	3	2	3	Asia	702
9	6	3	74	-1	-1	-1	3	Asia	702
9	1	4	27	1	3	2	3	Asia	702
7	5	3	76	1	3	3	2	Asia	702
5	6	5	39	2	4	4	3	Asia	702
6	1	4	40	2	3	4	3	Asia	702
7	5	4	76	1	3	2	3	Asia	702
9	1	5	65	2	3	3	3	Asia	702
10	1	6	-3	2	3	3	2	Asia	702
7	1	5	40	1	3	3	3	Asia	702
8	1	6	42	-1	3	-1	2	Asia	702
8	1	5	50	2	4	3	3	Asia	702
7	6	5	-3	2	-1	-1	3	Asia	702
8	1	6	34	2	4	4	3	Asia	702
7	1	8	44	2	3	4	3	Asia	702
8	1	6	38	1	-1	4	3	Asia	702
8	6	7	57	2	-1	-1	3	Asia	702
8	6	8	22	-1	3	3	2	Asia	702
9	1	5	-3	2	3	3	3	Asia	702
8	1	8	28	2	-1	-1	2	Asia	702
9	1	5	49	2	-1	-1	3	Asia	702
7	1	6	43	2	4	4	2	Asia	702
7	1	8	51	2	1	2	3	Asia	702
8	1	7	52	1	2	1	2	Asia	702
7	1	7	59	1	4	4	2	Asia	702
6	1	8	53	2	4	4	3	Asia	702
8	1	7	64	2	3	3	3	Asia	702
9	6	7	60	1	3	3	3	Asia	702
8	1	7	65	1	3	3	3	Asia	702
6	1	7	68	2	3	3	3	Asia	702
8	1	7	48	1	4	4	3	Asia	702
7	1	7	59	1	4	4	2	Asia	702
9	6	9	19	1	4	3	2	Asia	702
9	1	6	20	1	3	3	3	Asia	702
8	1	7	53	1	3	3	3	Asia	702
8	1	8	47	2	3	3	3	Asia	702
10	1	7	68	1	3	3	3	Asia	702
9	1	8	48	1	4	4	3	Asia	702
8	1	8	32	1	2	1	3	Asia	702
10	1	8	74	1	2	2	3	Asia	702
8	1	7	65	1	4	4	4	Asia	702
9	1	7	66	1	3	3	3	Asia	702
8	1	9	70	1	4	4	2	Asia	702
9	1	7	41	1	4	4	4	Asia	702
9	1	7	60	1	3	3	4	Asia	702
10	1	5	80	1	4	3	3	Asia	702
8	6	8	23	1	4	4	3	Asia	702
8	1	7	60	2	3	3	3	Asia	702
8	6	7	33	2	3	2	4	Asia	702
7	1	7	46	1	-1	-1	3	Asia	702
7	1	7	79	2	3	-1	3	Asia	702
8	1	7	40	-1	-1	-1	2	Asia	702
7	1	2	-5	-1	4	3	3	Asia	702
8	1	5	83	-1	3	4	3	Asia	702
6	1	5	57	2	3	3	4	Asia	702
9	1	7	48	2	3	4	3	Asia	702
6	1	5	67	2	3	-1	2	Asia	702
6	6	4	36	2	-1	-1	3	Asia	702
8	1	7	42	2	-1	4	3	Asia	702
6	1	7	83	2	-1	-1	2	Asia	702
6	6	5	18	2	-1	-1	3	Asia	702
6	1	4	37	1	-1	-1	2	Asia	702
7	6	5	23	2	3	3	3	Asia	702
5	6	6	25	2	3	3	2	Asia	702
8	1	8	44	2	3	-1	2	Asia	702
8	1	7	53	2	-1	-1	2	Asia	702
8	1	5	70	2	-1	-1	2	Asia	702
7	1	6	59	2	-1	3	2	Asia	702
7	6	5	23	1	3	3	1	Asia	702
7	1	5	-5	1	-1	-1	3	Asia	702
6	1	4	62	2	-1	-1	2	Asia	702
8	1	7	32	-1	3	3	2	Asia	702
8	1	5	42	2	-1	-1	2	Asia	702
6	3	3	38	2	-1	-1	2	Asia	702
9	1	7	48	1	-1	-1	2	Asia	702
9	3	7	38	1	-1	-1	2	Asia	702
6	1	7	41	1	2	2	2	Asia	702
9	1	6	60	1	-1	-1	2	Asia	702
7	1	5	53	2	-1	-1	2	Asia	702
7	6	4	24	-1	2	-1	3	Asia	702
6	6	5	21	1	3	3	3	Asia	702
8	1	5	73	1	3	3	2	Asia	702
6	3	7	61	1	-1	-1	2	Asia	702
9	1	6	42	1	-1	-1	3	Asia	702
6	6	3	22	2	-1	-1	2	Asia	702
7	1	8	36	1	-1	-1	2	Asia	702
9	1	7	45	1	3	3	1	Asia	702
5	2	4	44	1	2	3	3	Europe	705
6	6	8	49	1	3	3	3	Europe	705
4	1	-2	57	1	-1	3	4	Europe	705
9	6	8	26	1	2	3	4	Europe	705
6	1	7	71	-2	2	3	4	Europe	705
7	1	4	46	2	1	3	2	Europe	705
9	2	4	21	2	3	3	3	Europe	705
5	6	4	33	3	1	4	3	Europe	705
6	1	5	39	2	-2	4	1	Europe	705
9	6	8	23	-1	2	3	4	Europe	705
8	1	8	76	3	2	4	4	Europe	705
2	2	1	50	1	2	2	3	Europe	705
9	1	5	57	3	1	4	4	Europe	705
8	1	8	49	1	3	3	4	Europe	705
9	1	3	33	2	3	3	2	Europe	705
5	6	-1	27	1	3	3	4	Europe	705
9	2	4	23	2	2	3	1	Europe	705
8	1	1	46	1	1	3	4	Europe	705
8	2	5	35	-1	4	4	4	Europe	705
4	1	4	57	1	4	4	4	Europe	705
7	1	5	55	1	3	3	3	Europe	705
8	1	6	76	3	2	4	2	Europe	705
9	1	3	41	1	4	3	3	Europe	705
7	1	5	53	1	3	3	4	Europe	705
8	1	5	74	1	3	2	4	Europe	705
8	6	8	33	1	3	3	4	Europe	705
3	6	5	52	1	3	3	4	Europe	705
7	1	3	58	1	3	3	4	Europe	705
7	6	4	40	1	2	2	4	Europe	705
9	1	6	40	1	2	2	4	Europe	705
6	1	5	64	1	2	3	2	Europe	705
8	1	3	62	2	-1	4	4	Europe	705
9	1	-2	40	1	3	-2	4	Europe	705
6	3	3	75	1	4	4	2	Europe	705
8	4	5	52	2	-1	3	2	Europe	705
8	1	2	72	1	2	2	3	Europe	705
6	6	7	29	1	4	4	4	Europe	705
9	1	5	66	1	3	2	3	Europe	705
10	1	7	33	1	4	4	4	Europe	705
10	6	5	23	2	4	3	4	Europe	705
5	6	5	39	1	3	-1	2	Europe	705
8	1	7	41	3	4	4	2	Europe	705
7	1	3	57	1	3	3	2	Europe	705
6	3	4	47	-2	4	4	3	Europe	705
9	1	7	47	2	3	3	4	Europe	705
8	1	6	43	2	4	4	3	Europe	705
10	5	7	82	3	4	4	3	Europe	705
9	1	3	65	3	-1	-1	-1	Europe	705
6	5	3	72	1	2	3	4	Europe	705
10	1	-2	59	2	-1	4	4	Europe	705
9	1	2	67	1	-1	3	-1	Europe	705
10	2	5	43	3	3	3	3	Europe	705
10	3	5	43	2	-1	4	4	Europe	705
3	5	5	64	1	1	3	3	Europe	705
1	3	1	73	1	2	3	1	Europe	705
8	6	-1	19	1	2	4	3	Europe	705
10	1	5	74	1	-2	3	-1	Europe	705
6	6	6	24	1	3	3	3	Europe	705
9	6	4	22	-1	4	3	3	Europe	705
4	6	7	28	2	3	3	3	Europe	705
10	5	5	84	1	3	4	4	Europe	705
8	1	5	41	2	4	4	4	Europe	705
5	1	4	61	1	1	2	3	Europe	705
1	1	1	60	2	1	4	1	Europe	705
6	1	1	63	1	2	3	3	Europe	705
3	5	3	79	1	-1	-1	2	Europe	705
10	1	5	49	2	2	3	3	Europe	705
7	1	6	42	1	3	3	3	Europe	705
5	2	5	37	1	2	2	2	Europe	705
8	2	3	32	1	4	3	2	Europe	705
5	1	3	46	1	3	3	4	Europe	705
3	5	1	76	1	3	4	4	Europe	705
5	1	3	68	1	4	3	3	Europe	705
5	1	4	47	1	3	3	4	Europe	705
4	5	3	63	1	4	3	3	Europe	705
8	5	4	77	1	3	3	3	Europe	705
4	6	3	57	1	2	3	4	Europe	705
4	5	6	73	1	3	-1	3	Europe	705
5	1	2	41	3	3	3	4	Europe	705
7	6	3	25	1	4	3	3	Europe	705
6	6	4	55	3	4	4	4	Europe	705
6	6	7	18	2	2	3	3	Europe	705
8	1	7	59	1	1	3	4	Europe	705
10	1	5	70	1	3	3	3	Europe	705
5	1	2	43	1	2	3	-1	Europe	705
9	2	5	57	1	3	3	-1	Europe	705
7	1	2	34	-1	3	3	3	Europe	705
5	1	-1	77	1	-1	-1	2	Europe	705
7	1	5	38	3	3	4	3	Europe	705
5	1	4	64	1	-1	3	-1	Europe	705
4	3	6	58	1	1	2	4	Europe	705
5	2	4	72	3	4	4	3	Europe	705
5	1	6	77	1	2	2	-1	Europe	705
10	1	5	63	2	3	4	4	Europe	705
8	1	5	61	2	3	3	3	Europe	705
7	5	2	69	1	2	2	3	Europe	705
7	1	5	53	3	2	4	4	Europe	705
8	1	5	46	1	2	3	2	Europe	705
5	1	5	47	2	3	3	3	Europe	705
6	5	3	63	1	3	3	4	Europe	705
8	1	5	43	1	3	3	3	Europe	705
10	1	3	63	1	2	3	3	Europe	705
9	1	4	42	1	4	4	3	Europe	705
5	6	4	41	1	3	2	4	Europe	705
7	1	2	36	1	2	3	1	Europe	705
8	1	5	59	2	2	3	2	Europe	705
7	1	7	41	1	3	3	3	Europe	705
6	1	3	64	1	2	3	4	Europe	705
6	5	3	80	1	2	3	3	Europe	705
8	1	8	82	1	2	4	1	Europe	705
5	6	2	63	1	1	3	3	Europe	705
8	1	6	51	1	3	4	3	Europe	705
8	1	5	67	3	4	4	4	Europe	705
5	1	7	70	3	4	3	4	Europe	705
10	1	7	61	2	3	3	4	Europe	705
8	6	3	34	2	4	4	4	Europe	705
8	6	4	19	2	4	3	4	Europe	705
8	1	4	69	1	1	2	2	Europe	705
6	5	5	75	1	2	2	2	Europe	705
3	1	7	37	1	2	3	2	Europe	705
9	1	7	66	2	4	4	4	Europe	705
6	1	6	69	1	2	3	-2	Europe	705
6	2	-1	24	3	3	4	2	Europe	705
9	2	2	72	1	1	4	4	Europe	705
7	1	6	66	1	4	3	4	Europe	705
7	1	3	64	1	2	2	3	Europe	705
6	6	5	38	1	-1	2	3	Europe	705
8	1	6	41	1	4	3	4	Europe	705
9	1	2	26	1	3	3	3	Europe	705
9	1	5	46	1	3	3	2	Europe	705
7	1	5	34	1	3	3	3	Europe	705
8	1	4	58	1	4	-1	3	Europe	705
6	1	5	44	1	2	2	3	Europe	705
8	5	3	80	1	2	3	3	Europe	705
5	1	2	56	3	3	4	3	Europe	705
9	-2	4	33	2	4	3	2	Europe	705
4	5	3	71	1	3	3	3	Europe	705
10	1	7	30	1	4	3	4	Europe	705
8	6	7	18	3	3	4	3	Europe	705
10	1	1	48	3	2	4	3	Europe	705
9	6	6	18	1	1	2	1	Europe	705
8	1	4	52	1	3	2	2	Europe	705
6	1	5	38	1	3	3	3	Europe	705
5	1	1	55	1	1	3	1	Europe	705
4	1	5	55	1	3	3	2	Europe	705
8	2	1	36	1	3	4	2	Europe	705
8	1	4	53	1	3	3	4	Europe	705
8	6	-1	27	1	3	-1	2	Europe	705
8	1	4	61	1	2	3	2	Europe	705
6	5	1	84	1	3	3	3	Europe	705
9	4	4	50	1	3	3	3	Europe	705
9	5	6	75	1	1	2	4	Europe	705
8	1	7	63	1	1	4	1	Europe	705
9	6	8	22	2	1	3	2	Europe	705
3	2	3	56	1	3	3	3	Europe	705
8	6	2	44	1	2	3	2	Europe	705
7	1	5	53	2	4	3	4	Europe	705
6	3	1	61	1	3	3	2	Europe	705
10	1	6	57	1	3	3	2	Europe	705
7	1	4	62	3	4	4	4	Europe	705
9	2	4	28	2	2	4	1	Europe	705
6	1	5	65	2	1	1	2	Europe	705
8	2	-2	34	2	2	3	4	Europe	705
5	5	5	84	2	4	4	4	Europe	705
5	1	2	47	1	2	3	4	Europe	705
7	1	2	60	1	2	3	3	Europe	705
8	1	2	56	2	2	3	3	Europe	705
8	1	3	53	1	3	3	4	Europe	705
3	1	2	69	1	3	3	4	Europe	705
5	5	2	80	1	3	3	4	Europe	705
5	1	3	54	2	2	3	2	Europe	705
10	1	3	53	1	4	3	1	Europe	705
7	6	4	78	1	4	3	1	Europe	705
8	6	4	27	1	4	4	3	Europe	705
8	2	5	29	2	2	4	3	Europe	705
7	1	-2	58	1	1	2	4	Europe	705
8	1	6	45	3	1	4	4	Europe	705
7	1	6	46	2	4	4	4	Europe	705
7	2	8	38	3	4	4	3	Europe	705
8	1	6	45	1	3	3	2	Europe	705
8	1	3	66	1	3	3	3	Europe	705
8	1	4	40	1	3	3	3	Europe	705
7	5	-2	85	1	2	2	2	Europe	705
7	6	4	32	2	4	4	2	Europe	705
8	1	4	25	1	2	3	4	Europe	705
8	3	4	45	1	4	4	2	Europe	705
10	1	4	61	3	4	4	2	Europe	705
8	6	6	27	2	4	4	4	Europe	705
9	1	7	69	2	3	3	4	Europe	705
10	1	8	54	1	2	4	2	Europe	705
5	1	10	73	2	4	4	3	Europe	705
7	2	8	40	3	4	4	4	Europe	705
5	1	4	61	1	3	4	2	Europe	705
10	5	1	72	1	2	3	2	Europe	705
7	1	6	52	1	1	4	4	Europe	705
7	6	6	18	1	3	4	3	Europe	705
7	1	5	38	2	3	2	2	Europe	705
9	6	5	22	1	3	3	4	Europe	705
4	1	6	49	1	2	3	-1	Europe	705
7	1	7	42	1	3	3	3	Europe	705
6	6	-2	30	3	4	4	3	Europe	705
10	6	7	24	1	4	3	4	Europe	705
7	6	-2	19	3	4	4	3	Europe	705
9	6	7	30	1	1	4	2	Europe	705
8	2	6	37	2	4	4	4	Europe	705
8	6	3	18	3	1	1	1	Europe	705
10	1	5	39	1	4	4	2	Europe	705
8	1	5	57	1	3	1	3	Europe	705
6	5	8	50	1	3	3	4	Europe	705
4	1	1	58	1	4	3	2	Europe	705
7	6	7	29	1	2	3	2	Europe	705
5	6	6	59	1	4	3	4	Europe	705
10	5	7	80	2	4	4	3	Europe	705
5	1	10	57	1	2	2	4	Europe	705
7	6	5	27	1	3	3	2	Europe	705
9	1	4	84	1	4	-1	4	Europe	705
10	6	6	21	3	4	4	4	Europe	705
5	6	2	53	1	3	3	2	Europe	705
7	1	3	52	1	3	3	3	Europe	705
4	1	3	65	1	4	4	4	Europe	705
7	1	5	61	2	4	4	3	Europe	705
5	1	5	47	1	3	-1	4	Europe	705
8	1	6	39	1	2	2	4	Europe	705
9	1	8	81	3	-1	3	3	Europe	705
10	1	6	64	1	3	2	4	Europe	705
9	1	2	59	2	-1	4	1	Europe	705
7	6	7	44	-2	1	2	4	Europe	705
5	6	6	40	-2	-2	-1	-1	Europe	705
3	1	4	79	1	2	3	4	Europe	705
5	1	6	65	1	4	4	2	Europe	705
7	1	3	58	2	2	3	1	Europe	705
7	5	1	61	1	2	-1	2	Europe	705
8	5	1	67	3	-1	-1	2	Europe	705
6	1	5	57	3	2	4	3	Europe	705
10	6	7	20	2	2	3	3	Europe	705
10	1	4	54	2	-1	-1	4	Europe	705
5	5	-1	89	1	-1	-1	-1	Europe	705
8	1	7	38	2	4	4	3	Europe	705
10	1	5	65	1	4	4	4	Europe	705
10	6	8	21	-1	4	4	2	Europe	705
9	6	6	21	2	4	3	4	Europe	705
5	1	2	49	1	3	3	4	Europe	705
6	6	4	62	3	2	3	1	Europe	705
9	6	7	50	3	4	4	4	Europe	705
5	1	3	74	2	3	3	3	Europe	705
10	1	6	58	1	4	3	4	Europe	705
10	1	5	54	3	4	3	3	Europe	705
10	2	7	34	3	4	4	4	Europe	705
10	1	5	45	1	3	2	3	Europe	705
8	1	6	55	1	2	3	4	Europe	705
6	2	4	26	1	3	3	3	Europe	705
8	1	7	46	1	4	4	3	Europe	705
9	1	1	47	1	3	3	4	Europe	705
8	1	4	60	1	1	1	4	Europe	705
6	1	5	65	1	2	3	4	Europe	705
9	6	7	19	1	4	3	3	Europe	705
7	6	5	25	1	3	3	3	Europe	705
9	2	5	29	1	2	2	2	Europe	705
8	2	4	21	2	3	3	4	Europe	705
9	2	6	44	3	3	4	4	Europe	705
5	1	6	60	1	4	4	4	Europe	705
9	1	4	56	1	3	4	4	Europe	705
10	1	6	48	1	3	3	4	Europe	705
7	5	4	77	1	2	3	2	Europe	705
7	-1	5	19	3	4	4	2	Europe	705
4	5	4	85	1	3	3	3	Europe	705
-2	5	3	81	1	3	3	3	Europe	705
5	3	5	78	1	2	2	2	Europe	705
9	6	7	23	3	2	4	3	Europe	705
9	2	7	40	3	-2	4	3	Europe	705
10	6	6	24	1	4	3	3	Europe	705
3	3	1	56	1	4	3	4	Europe	705
6	6	4	23	1	2	3	4	Europe	705
8	6	8	20	1	4	3	4	Europe	705
8	1	4	58	3	4	4	3	Europe	705
6	1	3	78	1	2	2	3	Europe	705
8	6	5	23	1	3	3	3	Europe	705
1	5	2	74	1	-1	-1	-1	Europe	705
7	1	4	34	1	3	3	4	Europe	705
6	1	7	38	1	3	3	3	Europe	705
9	1	1	34	2	-1	4	1	Europe	705
8	1	5	48	1	3	3	3	Europe	705
10	2	5	54	1	3	3	3	Europe	705
8	2	5	47	1	4	3	4	Europe	705
9	-1	5	22	3	4	4	3	Europe	705
9	1	5	49	1	4	4	3	Europe	705
10	2	6	31	2	2	3	-1	Europe	705
8	1	8	47	3	1	4	4	Europe	705
10	2	5	40	1	4	4	3	Europe	705
8	1	6	67	1	4	4	2	Europe	705
5	5	5	70	3	4	4	2	Europe	705
10	1	5	81	1	3	2	3	Europe	705
10	5	5	60	1	2	3	4	Europe	705
8	1	5	33	1	3	3	2	Europe	705
8	1	5	48	3	3	4	4	Europe	705
7	1	2	56	1	1	2	3	Europe	705
7	1	6	46	1	3	3	3	Europe	705
5	6	7	19	1	3	2	3	Europe	705
10	1	4	25	1	3	3	4	Europe	705
8	1	6	68	1	2	2	4	Europe	705
8	1	4	78	1	3	3	4	Europe	705
8	1	4	71	1	-1	-1	2	Europe	705
7	1	4	76	1	3	-1	3	Europe	705
7	1	4	49	1	-1	3	2	Europe	705
8	2	6	30	2	3	4	2	Europe	705
7	6	7	37	2	4	3	4	Europe	705
8	6	5	18	1	3	3	3	Europe	705
5	1	6	55	2	3	4	3	Europe	705
7	2	5	23	3	3	4	4	Europe	705
8	6	7	22	1	4	3	3	Europe	705
5	1	3	48	1	3	3	3	Europe	705
8	6	6	27	1	3	2	4	Europe	705
8	1	2	53	1	2	2	3	Europe	705
6	1	2	55	1	2	3	2	Europe	705
5	2	3	39	1	2	3	3	Europe	705
8	6	-2	57	1	3	3	4	Europe	705
3	6	3	40	3	4	4	4	Europe	705
8	2	4	21	2	1	4	2	Europe	705
8	6	6	35	2	3	4	3	Europe	705
10	1	8	42	2	4	4	4	Europe	705
6	5	3	55	1	3	3	4	Europe	705
9	6	7	21	1	3	3	2	Europe	705
5	1	2	49	1	-1	-1	2	Europe	705
7	6	5	34	1	4	4	4	Europe	705
5	1	1	46	1	3	3	3	Europe	705
9	1	5	59	2	-1	4	4	Europe	705
8	6	7	34	1	3	-1	-1	Europe	705
7	1	6	54	2	4	3	3	Europe	705
4	6	1	28	3	3	4	1	Europe	705
9	1	5	53	1	4	4	4	Europe	705
8	1	4	64	1	3	2	2	Europe	705
9	1	5	64	-1	1	4	4	Europe	705
9	1	6	59	2	4	4	4	Europe	705
7	1	4	56	1	3	3	3	Europe	705
7	2	5	59	2	-1	3	3	Europe	705
7	6	4	26	2	3	4	4	Europe	705
8	6	7	83	1	3	3	-1	Europe	705
8	6	7	43	1	4	3	2	Europe	705
8	6	7	26	3	3	3	2	Europe	705
9	6	8	27	2	4	4	4	Europe	705
8	6	6	19	2	4	4	4	Europe	705
8	1	-2	-2	1	3	3	2	Europe	705
6	3	7	58	1	1	-2	4	Europe	705
8	2	-2	57	3	-2	4	3	Europe	705
10	2	5	51	-1	4	4	3	Europe	705
10	1	6	70	1	4	-2	4	Europe	705
8	1	7	71	1	4	4	4	Europe	705
5	5	5	75	1	3	3	-1	Europe	705
6	6	3	30	1	3	3	3	Europe	705
7	1	3	57	1	3	3	2	Europe	705
8	1	4	68	3	1	4	3	Europe	705
8	1	8	40	3	4	4	3	Europe	705
5	-1	5	25	3	3	4	4	Europe	705
6	2	6	29	1	4	4	4	Europe	705
9	6	6	23	1	4	3	3	Europe	705
8	6	6	23	3	4	3	4	Europe	705
8	1	5	47	1	3	3	3	Europe	705
3	2	2	43	3	3	3	3	Europe	705
9	1	2	55	1	2	2	2	Europe	705
7	6	4	18	1	3	3	4	Europe	705
1	1	3	27	1	3	3	1	Europe	705
10	2	4	36	2	2	4	1	Europe	705
6	1	3	79	1	-1	2	-1	Europe	705
6	1	6	70	1	-1	3	2	Europe	705
8	1	4	45	1	2	2	3	Europe	705
8	1	2	36	1	2	3	1	Europe	705
8	1	5	47	1	1	4	1	Europe	705
6	6	10	42	2	3	3	2	Europe	705
5	1	5	40	1	2	2	1	Europe	705
3	1	2	40	1	2	3	2	Europe	705
7	1	3	58	1	3	3	3	Europe	705
10	5	5	70	-1	-1	3	-1	Europe	705
7	6	5	23	1	2	3	3	Europe	705
10	1	7	49	3	3	4	4	Europe	705
9	1	7	44	1	4	4	3	Europe	705
10	1	5	70	1	4	4	4	Europe	705
10	1	6	69	1	3	2	3	Europe	705
5	1	7	41	1	3	3	-1	Europe	705
4	1	3	64	1	3	4	2	Europe	705
10	1	5	73	1	3	4	3	Europe	705
8	6	6	19	1	4	3	3	Europe	705
9	4	5	77	1	4	4	2	Europe	705
8	1	7	58	1	4	4	4	Europe	705
1	1	2	50	2	3	4	3	Europe	705
6	1	4	45	1	3	3	3	Europe	705
8	6	4	23	1	1	3	3	Europe	705
5	1	5	58	1	2	3	4	Europe	705
8	1	6	55	1	2	3	-2	Europe	705
7	6	-1	42	1	2	3	4	Europe	705
10	2	5	37	3	-1	-1	3	Europe	705
9	2	7	31	3	1	4	3	Europe	705
5	1	6	71	2	4	3	3	Europe	705
2	2	7	35	3	2	4	2	Europe	705
7	2	5	32	1	2	2	2	Europe	705
10	1	6	40	-1	-1	-1	3	Europe	705
8	1	6	60	1	2	3	3	Europe	705
2	1	4	69	1	2	3	3	Europe	705
9	6	1	21	3	4	4	4	Europe	705
3	1	3	69	-1	-1	-1	-1	Europe	705
8	1	6	61	1	3	3	3	Europe	705
6	2	3	57	1	2	3	2	Europe	705
10	2	7	51	3	2	4	4	Europe	705
6	1	6	36	1	2	3	4	Europe	705
10	1	5	45	1	3	3	4	Europe	705
8	2	6	38	2	3	3	2	Europe	705
8	1	6	56	3	2	4	4	Europe	705
8	1	6	46	1	4	3	2	Europe	705
8	1	7	61	3	4	4	3	Europe	705
9	2	8	35	3	2	3	1	Europe	705
10	6	8	30	1	3	3	2	Europe	705
8	2	5	44	3	4	4	4	Europe	705
9	1	7	44	1	2	3	3	Europe	705
8	6	8	18	1	2	2	3	Europe	705
6	5	2	58	1	2	3	4	Europe	705
10	2	5	46	3	2	3	2	Europe	705
10	2	6	48	1	2	3	4	Europe	705
8	6	5	20	3	2	3	-1	Europe	705
9	1	6	44	-1	3	4	4	Europe	705
10	1	6	82	2	3	3	1	Europe	705
10	2	6	27	1	3	3	4	Europe	705
3	1	3	62	2	4	4	2	Europe	705
5	6	4	54	1	3	3	3	Europe	705
4	6	2	45	1	3	3	3	Europe	705
9	1	8	30	1	3	3	3	Europe	705
7	1	5	69	1	3	3	3	Europe	705
6	3	4	64	1	3	3	2	Europe	705
9	1	6	35	1	2	2	4	Europe	705
6	5	4	85	1	3	2	3	Europe	705
7	1	4	80	2	2	2	3	Europe	705
5	6	6	24	1	3	-1	4	Europe	705
8	5	6	83	1	2	3	-1	Europe	705
8	5	4	81	1	2	2	4	Europe	705
10	1	7	80	3	2	3	-1	Europe	705
10	6	5	25	2	1	4	3	Europe	705
6	1	6	49	3	2	3	4	Europe	705
8	1	5	76	3	2	3	4	Europe	705
-2	1	6	83	3	2	3	4	Europe	705
9	1	7	48	-1	2	3	4	Europe	705
7	1	5	85	1	2	3	4	Europe	705
5	5	4	77	1	2	3	2	Europe	705
9	2	8	48	1	4	4	4	Europe	705
9	1	5	61	1	4	4	4	Europe	705
8	6	1	56	1	3	4	4	Europe	705
9	1	7	61	1	4	4	4	Europe	705
10	6	3	43	1	4	4	4	Europe	705
7	6	5	32	2	3	3	4	Europe	705
6	3	6	58	1	4	3	4	Europe	705
7	1	4	51	1	3	3	1	Europe	705
10	1	6	51	2	4	4	4	Europe	705
8	6	7	35	1	4	4	4	Europe	705
7	5	4	50	1	4	4	4	Europe	705
5	5	5	83	1	4	4	2	Europe	705
9	2	7	31	2	4	4	2	Europe	705
6	1	3	41	1	4	4	3	Europe	705
5	3	4	46	2	4	4	4	Europe	705
8	2	6	30	3	-2	4	4	Europe	705
6	1	5	52	2	4	4	3	Europe	705
7	1	7	60	1	3	3	3	Europe	705
7	1	5	37	1	3	3	3	Europe	705
4	5	3	88	1	3	-1	4	Europe	705
6	1	5	65	1	2	3	3	Europe	705
6	5	3	61	1	4	4	4	Europe	705
2	3	2	70	3	4	3	4	Europe	705
3	5	3	83	1	4	3	3	Europe	705
9	1	8	39	3	-2	4	4	Europe	705
5	6	3	55	1	-1	3	4	Europe	705
9	1	4	48	1	4	4	4	Europe	705
7	6	5	22	2	4	4	4	Europe	705
7	1	6	54	-2	2	4	4	Europe	705
8	1	7	71	1	3	3	4	Europe	705
8	1	5	54	2	3	4	4	Europe	705
9	5	5	73	1	3	-1	3	Europe	705
9	1	-2	59	1	3	3	2	Europe	705
10	2	5	22	1	2	2	2	Europe	705
5	2	5	36	2	2	3	-1	Europe	705
6	3	7	64	1	2	3	3	Europe	705
-2	1	7	52	1	4	4	4	Europe	705
8	1	2	46	2	4	4	4	Europe	705
7	2	5	27	1	3	3	4	Europe	705
